ASSET,METRIC,REAL_VAL,REAL_Z,PRICE_Z,GAP,STATUS
TRADFIIFV,N/A,0.0,0.0,-1.54,0.0,💸 PURE_SPECULATION
TRADFIMSPE,N/A,0.0,0.0,-2.28,0.0,💸 PURE_SPECULATION
TRADFISSD,N/A,0.0,0.0,-2.1,0.0,💸 PURE_SPECULATION
TRADFILCNB,N/A,0.0,0.0,1.4,0.0,💸 PURE_SPECULATION
TRADFIGINN,N/A,0.0,0.0,-2.35,0.0,💸 PURE_SPECULATION
TRADFIMBAI,N/A,0.0,0.0,2.58,0.0,💸 PURE_SPECULATION
TRADFIPHM,N/A,0.0,0.0,-2.27,0.0,💸 PURE_SPECULATION
TRADFICMTG,N/A,0.0,0.0,0.82,0.0,💸 PURE_SPECULATION
TRADFIAVS,N/A,0.0,0.0,-1.94,0.0,💸 PURE_SPECULATION
TRADFIBHST,N/A,0.0,0.0,-2.06,0.0,💸 PURE_SPECULATION
TRADFIAUST,N/A,0.0,0.0,1.12,0.0,💸 PURE_SPECULATION
TRADFISKK,N/A,0.0,0.0,2.68,0.0,💸 PURE_SPECULATION
TRADFISRPU,N/A,0.0,0.0,0.0,0.0,💸 PURE_SPECULATION
TRADFICORZW,N/A,0.0,0.0,0.81,0.0,💸 PURE_SPECULATION
TRADFIMBWM,N/A,0.0,0.0,1.61,0.0,💸 PURE_SPECULATION
TRADFIRMMZ,N/A,0.0,0.0,1.25,0.0,💸 PURE_SPECULATION
FARTCOIN,N/A,0.0,0.0,-0.97,0.0,💸 PURE_SPECULATION
TRADFIXRPM,N/A,0.0,0.0,0.71,0.0,💸 PURE_SPECULATION
TRADFIEFCPA,N/A,0.0,0.0,-0.2,0.0,💸 PURE_SPECULATION
TRADFIBSCP,N/A,0.0,0.0,0.59,0.0,💸 PURE_SPECULATION
TRADFIEDV,N/A,0.0,0.0,-0.34,0.0,💸 PURE_SPECULATION
TRADFIKYMR,N/A,0.0,0.0,0.93,0.0,💸 PURE_SPECULATION
TRADFINXJ,N/A,0.0,0.0,0.07,0.0,💸 PURE_SPECULATION
TRADFILH,N/A,0.0,0.0,-1.05,0.0,💸 PURE_SPECULATION
TRADFIACKY,N/A,0.0,0.0,-1.66,0.0,💸 PURE_SPECULATION
TRADFIJHML,N/A,0.0,0.0,-1.88,0.0,💸 PURE_SPECULATION
TRADFIDTI,N/A,0.0,0.0,2.61,0.0,💸 PURE_SPECULATION
TRADFIETHA,N/A,0.0,0.0,2.38,0.0,💸 PURE_SPECULATION
TRADFIVIAV,N/A,0.0,0.0,2.39,0.0,💸 PURE_SPECULATION
TRADFIMGOV,N/A,0.0,0.0,-3.2,0.0,💸 PURE_SPECULATION
TRADFIRFLR,N/A,0.0,0.0,-0.2,0.0,💸 PURE_SPECULATION
TRADFILFVN,N/A,0.0,0.0,-1.3,0.0,💸 PURE_SPECULATION
TRADFIFCLD,N/A,0.0,0.0,1.39,0.0,💸 PURE_SPECULATION
TRADFIPBT,N/A,0.0,0.0,-1.47,0.0,💸 PURE_SPECULATION
TRADFISGD,N/A,0.0,0.0,-2.61,0.0,💸 PURE_SPECULATION
TRADFIKBWD,N/A,0.0,0.0,-2.23,0.0,💸 PURE_SPECULATION
TRADFILSGR,N/A,0.0,0.0,-1.44,0.0,💸 PURE_SPECULATION
TRADFIMKC,N/A,0.0,0.0,0.81,0.0,💸 PURE_SPECULATION
TRADFIMUNI,N/A,0.0,0.0,-3.36,0.0,💸 PURE_SPECULATION
TRADFIKGC,N/A,0.0,0.0,-0.54,0.0,💸 PURE_SPECULATION
TRADFINEPH,N/A,0.0,0.0,-0.51,0.0,💸 PURE_SPECULATION
TRADFINKTX,N/A,0.0,0.0,2.83,0.0,💸 PURE_SPECULATION
TRADFIRWR,N/A,0.0,0.0,-2.06,0.0,💸 PURE_SPECULATION
TRADFISRAD,N/A,0.0,0.0,2.18,0.0,💸 PURE_SPECULATION
TRADFIBNKU,N/A,0.0,0.0,1.25,0.0,💸 PURE_SPECULATION
TRADFIBYLD,N/A,0.0,0.0,-0.81,0.0,💸 PURE_SPECULATION
TRADFIPK,N/A,0.0,0.0,1.44,0.0,💸 PURE_SPECULATION
TRADFIAACBR,N/A,0.0,0.0,0.73,0.0,💸 PURE_SPECULATION
TRADFIYSXT,N/A,0.0,0.0,-2.12,0.0,💸 PURE_SPECULATION
TRADFIMVST,N/A,0.0,0.0,-2.17,0.0,💸 PURE_SPECULATION
TRADFILPA,N/A,0.0,0.0,-0.23,0.0,💸 PURE_SPECULATION
MEMECORE,N/A,0.0,0.0,1.06,0.0,💸 PURE_SPECULATION
TRADFIFOXA,N/A,0.0,0.0,2.57,0.0,💸 PURE_SPECULATION
TRADFISPLV,N/A,0.0,0.0,-2.1,0.0,💸 PURE_SPECULATION
TRADFINVDY,N/A,0.0,0.0,1.26,0.0,💸 PURE_SPECULATION
TRADFIMNPR,N/A,0.0,0.0,-1.86,0.0,💸 PURE_SPECULATION
TRADFIMYRG,N/A,0.0,0.0,-1.45,0.0,💸 PURE_SPECULATION
TRADFISXI,N/A,0.0,0.0,-2.02,0.0,💸 PURE_SPECULATION
TRADFIZBIO,N/A,0.0,0.0,-2.83,0.0,💸 PURE_SPECULATION
TRADFIFIGXW,N/A,0.0,0.0,5.07,0.0,💸 PURE_SPECULATION
TRADFICGDV,N/A,0.0,0.0,-2.96,0.0,💸 PURE_SPECULATION
TRADFIPATH,N/A,0.0,0.0,0.5,0.0,💸 PURE_SPECULATION
TRADFILRGF,N/A,0.0,0.0,-1.29,0.0,💸 PURE_SPECULATION
TRADFIVOC,N/A,0.0,0.0,-1.35,0.0,💸 PURE_SPECULATION
TRADFIWFC,N/A,0.0,0.0,-3.14,0.0,💸 PURE_SPECULATION
TRADFIJPLD,N/A,0.0,0.0,-2.7,0.0,💸 PURE_SPECULATION
TRADFIPFL,N/A,0.0,0.0,1.83,0.0,💸 PURE_SPECULATION
TRADFIMSM,N/A,0.0,0.0,-2.59,0.0,💸 PURE_SPECULATION
TRADFIPCTTW,N/A,0.0,0.0,0.28,0.0,💸 PURE_SPECULATION
TRADFIMLEC,N/A,0.0,0.0,-0.44,0.0,💸 PURE_SPECULATION
TRADFIHQL,N/A,0.0,0.0,-0.82,0.0,💸 PURE_SPECULATION
TRADFIRR,N/A,0.0,0.0,-1.54,0.0,💸 PURE_SPECULATION
TRADFISPSM,N/A,0.0,0.0,0.63,0.0,💸 PURE_SPECULATION
TRADFICGAU,N/A,0.0,0.0,2.03,0.0,💸 PURE_SPECULATION
TRADFILRGG,N/A,0.0,0.0,-0.83,0.0,💸 PURE_SPECULATION
TRADFIBPYPO,N/A,0.0,0.0,-1.29,0.0,💸 PURE_SPECULATION
TRADFIBSAAR,N/A,0.0,0.0,2.29,0.0,💸 PURE_SPECULATION
TRADFISOLZ,N/A,0.0,0.0,2.34,0.0,💸 PURE_SPECULATION
TRADFIGNLPA,N/A,0.0,0.0,-0.2,0.0,💸 PURE_SPECULATION
TRADFIKAT,N/A,0.0,0.0,-1.42,0.0,💸 PURE_SPECULATION
TRADFIMFAPB,N/A,0.0,0.0,1.23,0.0,💸 PURE_SPECULATION
TRADFIGUNR,N/A,0.0,0.0,-0.75,0.0,💸 PURE_SPECULATION
TRADFICSGS,N/A,0.0,0.0,-1.11,0.0,💸 PURE_SPECULATION
TRADFICRVS,N/A,0.0,0.0,-0.77,0.0,💸 PURE_SPECULATION
TRADFIFHI,N/A,0.0,0.0,0.27,0.0,💸 PURE_SPECULATION
TRADFINUW,N/A,0.0,0.0,1.86,0.0,💸 PURE_SPECULATION
TRADFIOSTX,N/A,0.0,0.0,1.29,0.0,💸 PURE_SPECULATION
TRADFIHWH,N/A,0.0,0.0,1.16,0.0,💸 PURE_SPECULATION
TRADFISCHA,N/A,0.0,0.0,0.73,0.0,💸 PURE_SPECULATION
TRADFISTWD,N/A,0.0,0.0,-0.89,0.0,💸 PURE_SPECULATION
TRADFISMUP,N/A,0.0,0.0,-1.43,0.0,💸 PURE_SPECULATION
JITOSTAKEDSOL,N/A,0.0,0.0,1.38,0.0,💸 PURE_SPECULATION
TRADFISCHW,N/A,0.0,0.0,0.34,0.0,💸 PURE_SPECULATION
TRADFICBTJ,N/A,0.0,0.0,-0.67,0.0,💸 PURE_SPECULATION
TRADFIGRAB,N/A,0.0,0.0,-1.47,0.0,💸 PURE_SPECULATION
TRADFINAUT,N/A,0.0,0.0,0.37,0.0,💸 PURE_SPECULATION
TRADFINCPLW,N/A,0.0,0.0,1.29,0.0,💸 PURE_SPECULATION
TRADFIHWC,N/A,0.0,0.0,-0.39,0.0,💸 PURE_SPECULATION
TRADFIMO,N/A,0.0,0.0,1.5,0.0,💸 PURE_SPECULATION
TRADFIAPA,N/A,0.0,0.0,-1.03,0.0,💸 PURE_SPECULATION
TRADFIXYZ,N/A,0.0,0.0,2.4,0.0,💸 PURE_SPECULATION
TRADFIKKRT,N/A,0.0,0.0,-2.85,0.0,💸 PURE_SPECULATION
TRADFIFMBH,N/A,0.0,0.0,2.1,0.0,💸 PURE_SPECULATION
TRADFIPSIG,N/A,0.0,0.0,-1.37,0.0,💸 PURE_SPECULATION
TRADFIGNOV,N/A,0.0,0.0,-1.88,0.0,💸 PURE_SPECULATION
TRADFIPLTW,N/A,0.0,0.0,-1.21,0.0,💸 PURE_SPECULATION
TRADFIDLB,N/A,0.0,0.0,2.29,0.0,💸 PURE_SPECULATION
TRADFIESGV,N/A,0.0,0.0,-1.81,0.0,💸 PURE_SPECULATION
TRADFITCAL,N/A,0.0,0.0,-2.52,0.0,💸 PURE_SPECULATION
TRADFIMITTPB,N/A,0.0,0.0,-0.2,0.0,💸 PURE_SPECULATION
TRADFIMOBXW,N/A,0.0,0.0,-1.39,0.0,💸 PURE_SPECULATION
TRADFINVO,N/A,0.0,0.0,-1.84,0.0,💸 PURE_SPECULATION
TRADFIAEHR,N/A,0.0,0.0,0.03,0.0,💸 PURE_SPECULATION
TRADFIAGIG,N/A,0.0,0.0,-1.48,0.0,💸 PURE_SPECULATION
KRAKENWRAPPEDBTC,N/A,0.0,0.0,1.61,0.0,💸 PURE_SPECULATION
TRADFIKPLT,N/A,0.0,0.0,-1.17,0.0,💸 PURE_SPECULATION
TRADFIAPGE,N/A,0.0,0.0,-2.37,0.0,💸 PURE_SPECULATION
TRADFISIGIP,N/A,0.0,0.0,0.58,0.0,💸 PURE_SPECULATION
TRADFISEVN,N/A,0.0,0.0,0.86,0.0,💸 PURE_SPECULATION
TRADFIMSPRW,N/A,0.0,0.0,-1.73,0.0,💸 PURE_SPECULATION
TRADFIKMLI,N/A,0.0,0.0,0.51,0.0,💸 PURE_SPECULATION
TRADFINYT,N/A,0.0,0.0,1.86,0.0,💸 PURE_SPECULATION
TRADFIGDS,N/A,0.0,0.0,2.03,0.0,💸 PURE_SPECULATION
TRADFIPPTA,N/A,0.0,0.0,2.16,0.0,💸 PURE_SPECULATION
TRADFIARWR,N/A,0.0,0.0,1.36,0.0,💸 PURE_SPECULATION
MIDNIGHT3,N/A,0.0,0.0,-0.54,0.0,💸 PURE_SPECULATION
TRADFIFAN,N/A,0.0,0.0,-1.54,0.0,💸 PURE_SPECULATION
TRADFISN,N/A,0.0,0.0,1.68,0.0,💸 PURE_SPECULATION
TRADFIAPCB,N/A,0.0,0.0,-2.51,0.0,💸 PURE_SPECULATION
TRADFICAL,N/A,0.0,0.0,-1.84,0.0,💸 PURE_SPECULATION
LOADEDLIONS,N/A,0.0,0.0,1.62,0.0,💸 PURE_SPECULATION
TRADFITSLX,N/A,0.0,0.0,2.66,0.0,💸 PURE_SPECULATION
TRADFIWDGF,N/A,0.0,0.0,0.38,0.0,💸 PURE_SPECULATION
TRADFIEOSE,N/A,0.0,0.0,-0.7,0.0,💸 PURE_SPECULATION
TRADFITOV,N/A,0.0,0.0,0.71,0.0,💸 PURE_SPECULATION
TRADFIISPR,N/A,0.0,0.0,1.32,0.0,💸 PURE_SPECULATION
TRADFIBKLN,N/A,0.0,0.0,2.01,0.0,💸 PURE_SPECULATION
TRADFIKWM,N/A,0.0,0.0,-2.44,0.0,💸 PURE_SPECULATION
TRADFISBSI,N/A,0.0,0.0,1.31,0.0,💸 PURE_SPECULATION
TRADFIATYR,N/A,0.0,0.0,-2.15,0.0,💸 PURE_SPECULATION
TRADFICDROW,N/A,0.0,0.0,3.02,0.0,💸 PURE_SPECULATION
TRADFISVOL,N/A,0.0,0.0,-2.8,0.0,💸 PURE_SPECULATION
TRADFIIRS,N/A,0.0,0.0,-1.39,0.0,💸 PURE_SPECULATION
TRADFIBGIN,N/A,0.0,0.0,-0.49,0.0,💸 PURE_SPECULATION
TRADFIDCI,N/A,0.0,0.0,-3.14,0.0,💸 PURE_SPECULATION
TRADFIBACPB,N/A,0.0,0.0,-1.21,0.0,💸 PURE_SPECULATION
TRADFICON,N/A,0.0,0.0,-0.18,0.0,💸 PURE_SPECULATION
TRADFIIBHK,N/A,0.0,0.0,-2.82,0.0,💸 PURE_SPECULATION
TRADFIOESX,N/A,0.0,0.0,0.91,0.0,💸 PURE_SPECULATION
TRADFIMRUS,N/A,0.0,0.0,2.08,0.0,💸 PURE_SPECULATION
TRADFISAUG,N/A,0.0,0.0,-0.68,0.0,💸 PURE_SPECULATION
TRADFITCPA,N/A,0.0,0.0,2.56,0.0,💸 PURE_SPECULATION
BITTENSOR,N/A,0.0,0.0,1.34,0.0,💸 PURE_SPECULATION
STADERETHX,N/A,0.0,0.0,2.31,0.0,💸 PURE_SPECULATION
TRADFILITP,N/A,0.0,0.0,2.44,0.0,💸 PURE_SPECULATION
TRADFIMQT,N/A,0.0,0.0,-1.71,0.0,💸 PURE_SPECULATION
TRADFILITM,N/A,0.0,0.0,2.88,0.0,💸 PURE_SPECULATION
MANTLEBRIDGEDUSDTMANTLE,N/A,0.0,0.0,-1.11,0.0,💸 PURE_SPECULATION
TRADFIGIAX,N/A,0.0,0.0,1.42,0.0,💸 PURE_SPECULATION
TRADFIMGRX,N/A,0.0,0.0,2.97,0.0,💸 PURE_SPECULATION
TRADFIIZEA,N/A,0.0,0.0,2.17,0.0,💸 PURE_SPECULATION
TRADFIBFHPA,N/A,0.0,0.0,0.92,0.0,💸 PURE_SPECULATION
TRADFIBABA,N/A,0.0,0.0,-2.52,0.0,💸 PURE_SPECULATION
TRADFIPTLE,N/A,0.0,0.0,-1.86,0.0,💸 PURE_SPECULATION
TRADFIUSBPH,N/A,0.0,0.0,-0.64,0.0,💸 PURE_SPECULATION
TRADFIFXU,N/A,0.0,0.0,-1.41,0.0,💸 PURE_SPECULATION
TRADFIPMCB,N/A,0.0,0.0,-1.85,0.0,💸 PURE_SPECULATION
TRADFISOUNW,N/A,0.0,0.0,-2.06,0.0,💸 PURE_SPECULATION
TRADFIHL,N/A,0.0,0.0,0.6,0.0,💸 PURE_SPECULATION
TRADFINYXH,N/A,0.0,0.0,-0.51,0.0,💸 PURE_SPECULATION
TRADFIPDI,N/A,0.0,0.0,-2.54,0.0,💸 PURE_SPECULATION
TRADFIPYXS,N/A,0.0,0.0,2.45,0.0,💸 PURE_SPECULATION
TRADFIEJUL,N/A,0.0,0.0,-0.71,0.0,💸 PURE_SPECULATION
TRADFIOPPJ,N/A,0.0,0.0,2.2,0.0,💸 PURE_SPECULATION
TRADFIBBGI,N/A,0.0,0.0,-3.06,0.0,💸 PURE_SPECULATION
TRADFIFFLV,N/A,0.0,0.0,-0.71,0.0,💸 PURE_SPECULATION
TRADFIMIN,N/A,0.0,0.0,0.54,0.0,💸 PURE_SPECULATION
TRADFIBTA,N/A,0.0,0.0,-2.48,0.0,💸 PURE_SPECULATION
TRADFICAC,N/A,0.0,0.0,1.96,0.0,💸 PURE_SPECULATION
TRADFIGLOV,N/A,0.0,0.0,-2.63,0.0,💸 PURE_SPECULATION
TRADFIHYG,N/A,0.0,0.0,-1.89,0.0,💸 PURE_SPECULATION
TRADFIEFX,N/A,0.0,0.0,-2.35,0.0,💸 PURE_SPECULATION
TRADFIFGIWW,N/A,0.0,0.0,-2.07,0.0,💸 PURE_SPECULATION
TRADFICAPNR,N/A,0.0,0.0,0.0,0.0,💸 PURE_SPECULATION
TRADFIJENA,N/A,0.0,0.0,-0.58,0.0,💸 PURE_SPECULATION
TRADFIPSC,N/A,0.0,0.0,1.28,0.0,💸 PURE_SPECULATION
TRADFIRBRK,N/A,0.0,0.0,2.02,0.0,💸 PURE_SPECULATION
WRAPPEDSTETH,N/A,0.0,0.0,2.3,0.0,💸 PURE_SPECULATION
TRADFINI,N/A,0.0,0.0,-1.3,0.0,💸 PURE_SPECULATION
TRADFICOPP,N/A,0.0,0.0,-0.2,0.0,💸 PURE_SPECULATION
TRADFIESLG,N/A,0.0,0.0,-0.24,0.0,💸 PURE_SPECULATION
TRADFIYQQQ,N/A,0.0,0.0,-0.23,0.0,💸 PURE_SPECULATION
TRADFIBGM,N/A,0.0,0.0,-1.51,0.0,💸 PURE_SPECULATION
OSTRICH,N/A,0.0,0.0,2.96,0.0,💸 PURE_SPECULATION
TRADFIPACS,N/A,0.0,0.0,2.35,0.0,💸 PURE_SPECULATION
TRADFIPMN,N/A,0.0,0.0,1.89,0.0,💸 PURE_SPECULATION
TRADFIYMAX,N/A,0.0,0.0,2.37,0.0,💸 PURE_SPECULATION
TRADFIFVAL,N/A,0.0,0.0,-1.44,0.0,💸 PURE_SPECULATION
TRADFIDRNZ,N/A,0.0,0.0,1.87,0.0,💸 PURE_SPECULATION
TRADFIVDIG,N/A,0.0,0.0,-0.37,0.0,💸 PURE_SPECULATION
TRADFIUYM,N/A,0.0,0.0,-1.2,0.0,💸 PURE_SPECULATION
TRADFICAI,N/A,0.0,0.0,-2.76,0.0,💸 PURE_SPECULATION
TRADFIEICC,N/A,0.0,0.0,-0.57,0.0,💸 PURE_SPECULATION
TRADFIPAPI,N/A,0.0,0.0,-1.68,0.0,💸 PURE_SPECULATION
TRADFIAAUC,N/A,0.0,0.0,-0.32,0.0,💸 PURE_SPECULATION
TRADFIMINT,N/A,0.0,0.0,0.46,0.0,💸 PURE_SPECULATION
TRADFISMH,N/A,0.0,0.0,1.65,0.0,💸 PURE_SPECULATION
TRADFISURG,N/A,0.0,0.0,-1.92,0.0,💸 PURE_SPECULATION
TRADFIUGI,N/A,0.0,0.0,1.33,0.0,💸 PURE_SPECULATION
TRADFIIHAK,N/A,0.0,0.0,2.55,0.0,💸 PURE_SPECULATION
TRADFIMITT,N/A,0.0,0.0,-1.51,0.0,💸 PURE_SPECULATION
TRADFIQQQY,N/A,0.0,0.0,2.55,0.0,💸 PURE_SPECULATION
TRADFIBME,N/A,0.0,0.0,-2.63,0.0,💸 PURE_SPECULATION
TRADFIMOOD,N/A,0.0,0.0,-0.71,0.0,💸 PURE_SPECULATION
TRADFILX,N/A,0.0,0.0,-1.45,0.0,💸 PURE_SPECULATION
TRADFINET,N/A,0.0,0.0,2.1,0.0,💸 PURE_SPECULATION
TRADFISTPZ,N/A,0.0,0.0,-2.24,0.0,💸 PURE_SPECULATION
SYRUPUSDC,N/A,0.0,0.0,-1.61,0.0,💸 PURE_SPECULATION
TRADFIOLN,N/A,0.0,0.0,-0.24,0.0,💸 PURE_SPECULATION
TRADFIFMDE,N/A,0.0,0.0,-0.73,0.0,💸 PURE_SPECULATION
TRADFICOZX,N/A,0.0,0.0,-0.4,0.0,💸 PURE_SPECULATION
VENUS,N/A,0.0,0.0,2.62,0.0,💸 PURE_SPECULATION
TRADFIBCTX,N/A,0.0,0.0,0.93,0.0,💸 PURE_SPECULATION
TRADFIURNM,N/A,0.0,0.0,-0.28,0.0,💸 PURE_SPECULATION
TRADFISIVR,N/A,0.0,0.0,2.9,0.0,💸 PURE_SPECULATION
BYBITSTAKEDSOL,N/A,0.0,0.0,1.37,0.0,💸 PURE_SPECULATION
TRADFICBRL,N/A,0.0,0.0,-1.06,0.0,💸 PURE_SPECULATION
TRADFIGLOF,N/A,0.0,0.0,0.01,0.0,💸 PURE_SPECULATION
TRADFINWE,N/A,0.0,0.0,2.37,0.0,💸 PURE_SPECULATION
TRADFICHWY,N/A,0.0,0.0,1.74,0.0,💸 PURE_SPECULATION
TRADFITCPB,N/A,0.0,0.0,-1.58,0.0,💸 PURE_SPECULATION
TRADFIBITW,N/A,0.0,0.0,0.21,0.0,💸 PURE_SPECULATION
TRADFIDUST,N/A,0.0,0.0,-1.44,0.0,💸 PURE_SPECULATION
TRADFICARD,N/A,0.0,0.0,0.21,0.0,💸 PURE_SPECULATION
TRADFISUIG,N/A,0.0,0.0,2.92,0.0,💸 PURE_SPECULATION
TRADFIAFSM,N/A,0.0,0.0,-0.64,0.0,💸 PURE_SPECULATION
TRADFIGMOI,N/A,0.0,0.0,1.26,0.0,💸 PURE_SPECULATION
TRADFIEWY,N/A,0.0,0.0,2.07,0.0,💸 PURE_SPECULATION
TRADFISAIH,N/A,0.0,0.0,-1.18,0.0,💸 PURE_SPECULATION
TRADFISGRT,N/A,0.0,0.0,2.56,0.0,💸 PURE_SPECULATION
TRADFIWMB,N/A,0.0,0.0,-2.07,0.0,💸 PURE_SPECULATION
TRADFIFIG,N/A,0.0,0.0,1.85,0.0,💸 PURE_SPECULATION
TRADFISTKE,N/A,0.0,0.0,-0.46,0.0,💸 PURE_SPECULATION
TRADFIFDRV,N/A,0.0,0.0,0.37,0.0,💸 PURE_SPECULATION
TRADFIEJH,N/A,0.0,0.0,-0.54,0.0,💸 PURE_SPECULATION
TRADFIMYCH,N/A,0.0,0.0,-0.43,0.0,💸 PURE_SPECULATION
TRADFIBUI,N/A,0.0,0.0,-1.95,0.0,💸 PURE_SPECULATION
TRADFIDLXY,N/A,0.0,0.0,-0.35,0.0,💸 PURE_SPECULATION
TRADFIVIR,N/A,0.0,0.0,1.69,0.0,💸 PURE_SPECULATION
TRADFISHMDW,N/A,0.0,0.0,0.65,0.0,💸 PURE_SPECULATION
TRADFINTSK,N/A,0.0,0.0,1.77,0.0,💸 PURE_SPECULATION
TRADFIIHS,N/A,0.0,0.0,0.55,0.0,💸 PURE_SPECULATION
TRADFINEBX,N/A,0.0,0.0,-2.08,0.0,💸 PURE_SPECULATION
TRADFIAOHY,N/A,0.0,0.0,-2.04,0.0,💸 PURE_SPECULATION
TRADFIHQH,N/A,0.0,0.0,-1.33,0.0,💸 PURE_SPECULATION
TRADFIMLPD,N/A,0.0,0.0,-1.07,0.0,💸 PURE_SPECULATION
TRADFICIMPA,N/A,0.0,0.0,0.71,0.0,💸 PURE_SPECULATION
ETHENASTAKEDUSDE,N/A,0.0,0.0,3.59,0.0,💸 PURE_SPECULATION
TRADFITRS,N/A,0.0,0.0,2.95,0.0,💸 PURE_SPECULATION
TRADFIMGEE,N/A,0.0,0.0,0.4,0.0,💸 PURE_SPECULATION
TRADFIPYPD,N/A,0.0,0.0,0.35,0.0,💸 PURE_SPECULATION
TRADFIFXI,N/A,0.0,0.0,-2.25,0.0,💸 PURE_SPECULATION
TRADFIDLNV,N/A,0.0,0.0,-0.2,0.0,💸 PURE_SPECULATION
TRADFIBNDX,N/A,0.0,0.0,-0.79,0.0,💸 PURE_SPECULATION
TRADFIMDST,N/A,0.0,0.0,-2.37,0.0,💸 PURE_SPECULATION
TRADFIUP,N/A,0.0,0.0,2.48,0.0,💸 PURE_SPECULATION
TRADFIBSCQ,N/A,0.0,0.0,1.88,0.0,💸 PURE_SPECULATION
TRADFIOBA,N/A,0.0,0.0,0.87,0.0,💸 PURE_SPECULATION
TRADFIEFAX,N/A,0.0,0.0,-1.39,0.0,💸 PURE_SPECULATION
TRADFISKIN,N/A,0.0,0.0,1.5,0.0,💸 PURE_SPECULATION
TRADFIDGII,N/A,0.0,0.0,2.09,0.0,💸 PURE_SPECULATION
TRADFIFRSX,N/A,0.0,0.0,-0.14,0.0,💸 PURE_SPECULATION
CATINADOGSWORLD,N/A,0.0,0.0,1.68,0.0,💸 PURE_SPECULATION
TRADFIEDBLW,N/A,0.0,0.0,1.39,0.0,💸 PURE_SPECULATION
TRADFIGAPR,N/A,0.0,0.0,1.34,0.0,💸 PURE_SPECULATION
TRADFISNVPE,N/A,0.0,0.0,0.07,0.0,💸 PURE_SPECULATION
TRADFILND,N/A,0.0,0.0,-0.83,0.0,💸 PURE_SPECULATION
TRADFISPWR,N/A,0.0,0.0,1.81,0.0,💸 PURE_SPECULATION
TRADFIIBHJ,N/A,0.0,0.0,0.74,0.0,💸 PURE_SPECULATION
TRADFIQGRW,N/A,0.0,0.0,-1.96,0.0,💸 PURE_SPECULATION
TRADFIJPMPC,N/A,0.0,0.0,-1.14,0.0,💸 PURE_SPECULATION
TRADFIETQ,N/A,0.0,0.0,-2.33,0.0,💸 PURE_SPECULATION
TRADFIFONR,N/A,0.0,0.0,-1.88,0.0,💸 PURE_SPECULATION
TRADFIAI,N/A,0.0,0.0,2.39,0.0,💸 PURE_SPECULATION
TRADFIMTSI,N/A,0.0,0.0,2.0,0.0,💸 PURE_SPECULATION
TRADFICPLS,N/A,0.0,0.0,0.64,0.0,💸 PURE_SPECULATION
TRADFILIMN,N/A,0.0,0.0,1.01,0.0,💸 PURE_SPECULATION
TRADFIIGIC,N/A,0.0,0.0,2.69,0.0,💸 PURE_SPECULATION
TRADFIESLA,N/A,0.0,0.0,2.71,0.0,💸 PURE_SPECULATION
TRADFIISBA,N/A,0.0,0.0,3.06,0.0,💸 PURE_SPECULATION
TRADFIITDB,N/A,0.0,0.0,0.21,0.0,💸 PURE_SPECULATION
TRADFICYCUW,N/A,0.0,0.0,1.25,0.0,💸 PURE_SPECULATION
TRADFISSB,N/A,0.0,0.0,1.24,0.0,💸 PURE_SPECULATION
TRADFIXTLB,N/A,0.0,0.0,1.92,0.0,💸 PURE_SPECULATION
TRADFICSGP,N/A,0.0,0.0,0.46,0.0,💸 PURE_SPECULATION
TRADFIFIAX,N/A,0.0,0.0,-0.2,0.0,💸 PURE_SPECULATION
TRADFIPNR,N/A,0.0,0.0,-3.05,0.0,💸 PURE_SPECULATION
TRADFICRCO,N/A,0.0,0.0,2.34,0.0,💸 PURE_SPECULATION
CANTONNETWORK,N/A,0.0,0.0,1.12,0.0,💸 PURE_SPECULATION
TRADFISLQT,N/A,0.0,0.0,-0.75,0.0,💸 PURE_SPECULATION
TRADFIEIS,N/A,0.0,0.0,1.63,0.0,💸 PURE_SPECULATION
SONIC3,N/A,0.0,0.0,1.64,0.0,💸 PURE_SPECULATION
TRADFIHYFT,N/A,0.0,0.0,-1.33,0.0,💸 PURE_SPECULATION
TRADFIHCRB,N/A,0.0,0.0,-1.51,0.0,💸 PURE_SPECULATION
TRADFIDMX,N/A,0.0,0.0,0.71,0.0,💸 PURE_SPECULATION
TRADFIBJ,N/A,0.0,0.0,-2.87,0.0,💸 PURE_SPECULATION
TRADFIFE,N/A,0.0,0.0,-1.1,0.0,💸 PURE_SPECULATION
TRADFIGSIT,N/A,0.0,0.0,2.48,0.0,💸 PURE_SPECULATION
TRADFINXPI,N/A,0.0,0.0,-0.55,0.0,💸 PURE_SPECULATION
TRADFIGRNI,N/A,0.0,0.0,0.34,0.0,💸 PURE_SPECULATION
TRADFIFFSM,N/A,0.0,0.0,0.06,0.0,💸 PURE_SPECULATION
TRADFICFFN,N/A,0.0,0.0,1.79,0.0,💸 PURE_SPECULATION
TRADFIJBDI,N/A,0.0,0.0,-1.59,0.0,💸 PURE_SPECULATION
TRADFIOSEA,N/A,0.0,0.0,-2.44,0.0,💸 PURE_SPECULATION
TRADFISWAG,N/A,0.0,0.0,1.07,0.0,💸 PURE_SPECULATION
TRADFIDVYA,N/A,0.0,0.0,0.62,0.0,💸 PURE_SPECULATION
TRADFIMGIC,N/A,0.0,0.0,0.28,0.0,💸 PURE_SPECULATION
